,month,lead time,conditional bias,unconditional bias,potential skill,skill score,region,model
0,1,0.5,0.07653776367312744,0.009157571060846177,0.00955357321875734,-0.07614176151521626,South Sudan,CanESM5
1,1,1.5,0.1631337410794143,0.038167715610809845,0.0016263148282433602,-0.19967514186198082,South Sudan,CanESM5
2,1,2.5,0.18703110353289037,0.04628504141105626,0.0013354181625735329,-0.2319807267813731,South Sudan,CanESM5
3,1,3.5,0.19660101750095088,0.04498626318690839,0.00166623517153523,-0.239921045516324,South Sudan,CanESM5
4,1,4.5,0.17343204957535835,0.042663906047727525,0.0015246816712077796,-0.21457127395187808,South Sudan,CanESM5
5,1,5.5,0.1324873367738974,0.03992041012665197,0.0039828865822829065,-0.16842486031826648,South Sudan,CanESM5
6,1,6.5,0.08634832908647724,0.034949432091858086,0.013282328943433726,-0.10801543223490159,South Sudan,CanESM5
7,1,7.5,0.09473474920773467,0.043755520450507866,0.010778341479707437,-0.1277119281785351,South Sudan,CanESM5
8,1,8.5,0.08674925840351741,0.03556754564174733,0.010962806931622581,-0.11135399711364216,South Sudan,CanESM5
9,1,9.5,0.1202293117515258,0.04735404346487711,0.0057633649613063765,-0.16181999025509655,South Sudan,CanESM5
10,1,10.5,0.12014998504359287,0.046140190868782155,0.005212808268874421,-0.1610773676435006,South Sudan,CanESM5
11,1,11.5,0.11571778844950967,0.03711032850457016,0.005361390647539374,-0.14746672630654045,South Sudan,CanESM5
12,2,0.5,0.0032576448274810967,0.06452124041588606,0.060641263247986785,-0.007137621995380363,South Sudan,CanESM5
13,2,1.5,0.00416392243621074,0.03549827635359466,0.041102115117994754,0.0014399163281893532,South Sudan,CanESM5
14,2,2.5,0.02379534445960007,0.02051541747896931,0.015696773456032827,-0.028613988482536552,South Sudan,CanESM5
15,2,3.5,0.03250786289443183,0.01737484157399533,0.010205682673378489,-0.03967702179504867,South Sudan,CanESM5
16,2,4.5,0.02661719069621259,0.02139193957200306,0.01098173150710662,-0.03702739876110903,South Sudan,CanESM5
17,2,5.5,0.014365423644363282,0.02798325880334826,0.024434465617866438,-0.017914216829845103,South Sudan,CanESM5
18,2,6.5,0.008196124317270228,0.028787901624322598,0.03503463804828689,-0.0019493878933059421,South Sudan,CanESM5
19,2,7.5,0.0032091633086349333,0.03264440166284102,0.05736450084410562,0.021510935872629665,South Sudan,CanESM5
20,2,8.5,0.003252302016081351,0.03899768921950498,0.059506697857573586,0.017256706621987257,South Sudan,CanESM5
21,2,9.5,0.0017756687936611615,0.03457773565672475,0.052598014323105756,0.01624460987271985,South Sudan,CanESM5
22,2,10.5,0.004691021651142566,0.027457867804992837,0.040497029483207395,0.008348140027071998,South Sudan,CanESM5
23,2,11.5,0.004119764704192374,0.030301042784589498,0.04216228931038344,0.007741481821601566,South Sudan,CanESM5
24,3,0.5,0.0974284392939224,0.4198661458537951,0.1649583557646524,-0.3523362293830651,South Sudan,CanESM5
25,3,1.5,0.09189766888492792,0.39843642004481683,0.1582790136071745,-0.3320550753225703,South Sudan,CanESM5
26,3,2.5,0.07052517897468871,0.3679614148932026,0.1368684326770714,-0.3016181611908199,South Sudan,CanESM5
27,3,3.5,0.028325772725494996,0.34829347789498843,0.07529041835100617,-0.30132883226947726,South Sudan,CanESM5
28,3,4.5,0.026507926865676427,0.3522054690241505,0.06721250891377736,-0.31150088697604955,South Sudan,CanESM5
29,3,5.5,0.039179220002150225,0.36731443383065177,0.08577040088385177,-0.3207232529489502,South Sudan,CanESM5
30,3,6.5,0.05254747886907849,0.3763036621123125,0.10554058912174027,-0.32331055185965074,South Sudan,CanESM5
31,3,7.5,0.05524613817660068,0.3805430759266403,0.10862325527752514,-0.3271659588257158,South Sudan,CanESM5
32,3,8.5,0.08672794167717675,0.3889653929019154,0.15163501053151685,-0.3240583240475753,South Sudan,CanESM5
33,3,9.5,0.10483198081697198,0.39352824316098445,0.172680448620132,-0.3256797753578245,South Sudan,CanESM5
34,3,10.5,0.08725435711650771,0.38760528504278086,0.1500700401881841,-0.32478960197110446,South Sudan,CanESM5
35,3,11.5,0.064316229645235,0.38237582936827225,0.11986631664218587,-0.32682574237132134,South Sudan,CanESM5
36,4,0.5,0.21574800713746511,0.9382473900514864,0.2838170258946445,-0.8701783712943069,South Sudan,CanESM5
37,4,1.5,0.20596442114863484,0.9100518884089641,0.2758438717012823,-0.8401724378563167,South Sudan,CanESM5
38,4,2.5,0.1714805618183965,0.8860018893324332,0.23793988894877374,-0.819542562202056,South Sudan,CanESM5
39,4,3.5,0.1485892861978612,0.8611029584027348,0.212956839613391,-0.796735404987205,South Sudan,CanESM5
40,4,4.5,0.08244896167264311,0.84197725289599,0.13506634257344716,-0.7893598719951859,South Sudan,CanESM5
41,4,5.5,0.08901960670343205,0.8459233115321256,0.14203918045565017,-0.7929037377799075,South Sudan,CanESM5
42,4,6.5,0.10942979950467262,0.8617339380443416,0.1662492881361166,-0.8049144494128976,South Sudan,CanESM5
43,4,7.5,0.13777097954996192,0.8748935739402365,0.19964153073974727,-0.8130230227504512,South Sudan,CanESM5
44,4,8.5,0.15905842563922762,0.8824616414891091,0.2237287584327023,-0.8177913086956344,South Sudan,CanESM5
45,4,9.5,0.17129367732358852,0.8892440138492796,0.23819239717851565,-0.8223452939943525,South Sudan,CanESM5
46,4,10.5,0.18013227296421816,0.8903500397022148,0.24907974480868544,-0.8214025678577475,South Sudan,CanESM5
47,4,11.5,0.1791882947591722,0.8859416391146672,0.24689867370511834,-0.8182312601687209,South Sudan,CanESM5
48,5,0.5,0.15010791797525666,2.7356064502348465,0.20167884580114656,-2.6840355224089567,South Sudan,CanESM5
49,5,1.5,0.12288716524918564,2.714204074624901,0.16968689158270756,-2.6674043482913787,South Sudan,CanESM5
50,5,2.5,0.1252283645567473,2.685275216131436,0.17387816987107302,-2.6366254108171105,South Sudan,CanESM5
51,5,3.5,0.11944978314241954,2.6564272622301077,0.16699481194316593,-2.608882233429361,South Sudan,CanESM5
52,5,4.5,0.1074352407758209,2.6355802840644005,0.1541478634326558,-2.588867661407565,South Sudan,CanESM5
53,5,5.5,0.08611651842672516,2.623143600014072,0.1286540682643227,-2.5806060501764745,South Sudan,CanESM5
54,5,6.5,0.09601767479495504,2.6246188728237763,0.14081461120232133,-2.57982193641641,South Sudan,CanESM5
55,5,7.5,0.11199228628424343,2.643092280964157,0.15937989739996467,-2.5957046698484363,South Sudan,CanESM5
56,5,8.5,0.1243217785050605,2.6512725067472083,0.17472118606948658,-2.600873099182782,South Sudan,CanESM5
57,5,9.5,0.12990976518801556,2.6596101569985757,0.18049098307751735,-2.609028939109074,South Sudan,CanESM5
58,5,10.5,0.1467427174493565,2.6628238204176222,0.19948416436642374,-2.610082373500555,South Sudan,CanESM5
59,5,11.5,0.14357692557943308,2.66614817994175,0.19647213961884502,-2.613252965902338,South Sudan,CanESM5
60,6,0.5,0.08479986656941725,4.54027263718994,0.12487118790843248,-4.500201315850925,South Sudan,CanESM5
61,6,1.5,0.07058526486354251,4.534992380857503,0.10749031947772691,-4.498087326243318,South Sudan,CanESM5
62,6,2.5,0.06965982483260605,4.521865575996244,0.10674859267126047,-4.484776808157589,South Sudan,CanESM5
63,6,3.5,0.06634091123003288,4.493196269223577,0.10341607531660091,-4.456121105137009,South Sudan,CanESM5
64,6,4.5,0.062438835965627895,4.481539484825433,0.09832669679097897,-4.4456516240000825,South Sudan,CanESM5
65,6,5.5,0.05976502301148177,4.475717257536043,0.0950581332969503,-4.4404241472505745,South Sudan,CanESM5
66,6,6.5,0.054344385590001654,4.45866533675297,0.0882806694271044,-4.424729052915867,South Sudan,CanESM5
67,6,7.5,0.05423208391096335,4.464906034315736,0.08752876976964463,-4.431609348457055,South Sudan,CanESM5
68,6,8.5,0.07123261846327236,4.4732425567531395,0.10791402120907019,-4.436561154007341,South Sudan,CanESM5
69,6,9.5,0.07622529237866918,4.469779733471624,0.11474211582602083,-4.431262910024271,South Sudan,CanESM5
70,6,10.5,0.07152111029478878,4.461927651632678,0.10952587524068562,-4.423922886686781,South Sudan,CanESM5
71,6,11.5,0.07349459306521813,4.4592468112684305,0.11193796667579772,-4.420803437657851,South Sudan,CanESM5
72,7,0.5,0.020259958739596844,7.830790771175623,0.04290659498368019,-7.808144134931538,South Sudan,CanESM5
73,7,1.5,0.0251697451460119,7.8357085480697695,0.05119674375041634,-7.809681549465364,South Sudan,CanESM5
74,7,2.5,0.03917477800083989,7.862276368057422,0.06932299171705156,-7.832128154341211,South Sudan,CanESM5
75,7,3.5,0.04072802112802801,7.836411356099101,0.07176732021032349,-7.805372057016806,South Sudan,CanESM5
76,7,4.5,0.04702219567486493,7.815756018537497,0.08050422139847206,-7.7822739928138915,South Sudan,CanESM5
77,7,5.5,0.045349362737189536,7.813612396474484,0.07891318640314351,-7.78004857280853,South Sudan,CanESM5
78,7,6.5,0.04326278935998384,7.8098710521468675,0.07691408936469349,-7.7762197521421585,South Sudan,CanESM5
79,7,7.5,0.033411042527001736,7.853704214176043,0.06369209115307872,-7.823423165549966,South Sudan,CanESM5
80,7,8.5,0.03803405522170186,7.852254704052072,0.06904957813764685,-7.821239181136127,South Sudan,CanESM5
81,7,9.5,0.044778719529770875,7.8435849237675175,0.07812188039815145,-7.810241762899137,South Sudan,CanESM5
82,7,10.5,0.047398347323629145,7.844711582541388,0.0806613004407298,-7.811448629424286,South Sudan,CanESM5
83,7,11.5,0.05264120756646514,7.834998110572789,0.08740829860247294,-7.800231019536783,South Sudan,CanESM5
84,8,0.5,0.008285545915763134,7.4421326538698125,0.02507570045334361,-7.425342499332233,South Sudan,CanESM5
85,8,1.5,0.009525096556529668,7.385548953433878,0.02714453005772759,-7.367929519932678,South Sudan,CanESM5
86,8,2.5,0.008808310623890448,7.413167852436099,0.02592077738754888,-7.396055385672442,South Sudan,CanESM5
87,8,3.5,0.010906061041902247,7.419429566312532,0.029343985663394728,-7.400991641691038,South Sudan,CanESM5
88,8,4.5,0.0143681782218222,7.403123613263818,0.0348315072977089,-7.3826602841879305,South Sudan,CanESM5
89,8,5.5,0.015057061239681027,7.397353481679074,0.03588148146444542,-7.376529061454311,South Sudan,CanESM5
90,8,6.5,0.013044296493096783,7.397344681146473,0.03338151405438279,-7.377007463585187,South Sudan,CanESM5
91,8,7.5,0.011093301261663207,7.397123970232161,0.0302338456992281,-7.377983425794596,South Sudan,CanESM5
92,8,8.5,0.012520810292914583,7.389349569486841,0.03271640500960179,-7.369153974770152,South Sudan,CanESM5
93,8,9.5,0.013004383844364484,7.3790890669009315,0.033631713773931496,-7.358461736971364,South Sudan,CanESM5
94,8,10.5,0.017415621832544755,7.370557660772805,0.04018343443961003,-7.347789848165739,South Sudan,CanESM5
95,8,11.5,0.017417797742282706,7.368580518507814,0.03995761220550095,-7.346040704044595,South Sudan,CanESM5
96,9,0.5,0.023112413941227834,6.096432234972166,0.004763973255453043,-6.114780675657941,South Sudan,CanESM5
97,9,1.5,0.01368634768203127,6.100709790512897,0.0013094593565495891,-6.113086678838379,South Sudan,CanESM5
98,9,2.5,0.007019792458794706,6.089565142189376,0.00046204532255855735,-6.096122889325612,South Sudan,CanESM5
99,9,3.5,0.005397502774607345,6.103001369950155,0.0004005026960207011,-6.107998370028741,South Sudan,CanESM5
100,9,4.5,0.00662887755940148,6.102248565998072,0.00014846421653899272,-6.108728979340935,South Sudan,CanESM5
101,9,5.5,0.006213877727389731,6.086806427520251,0.00026243585632028637,-6.0927578693913205,South Sudan,CanESM5
102,9,6.5,0.005760255561487493,6.079490247678674,0.0003193935189607196,-6.0849311097212,South Sudan,CanESM5
103,9,7.5,0.008051676680634418,6.074982357171399,0.0004583168610434087,-6.0825757169909895,South Sudan,CanESM5
104,9,8.5,0.008702791254167069,6.08507341853692,0.00033836342793343565,-6.0934378463631536,South Sudan,CanESM5
105,9,9.5,0.009730548925023404,6.253232503341687,0.0003019434650694037,-6.262661108801641,South Sudan,CanESM5
106,9,10.5,0.00889123818535698,6.250163578594666,0.0005304411513690372,-6.258524375628655,South Sudan,CanESM5
107,9,11.5,0.0063144483469217095,6.244610225396697,0.00032380597242041875,-6.250600867771198,South Sudan,CanESM5
108,10,0.5,0.1784828302164469,2.061493190188087,0.1294310023681621,-2.1105450180363716,South Sudan,CanESM5
109,10,1.5,0.18950967055859447,2.0691497479718803,0.13964931504147388,-2.1190101034890008,South Sudan,CanESM5
110,10,2.5,0.1573414080504696,2.0645853169153794,0.11307472491247275,-2.1088520000533766,South Sudan,CanESM5
111,10,3.5,0.12430821016396151,2.0319928320560146,0.08593697017046525,-2.070364072049511,South Sudan,CanESM5
112,10,4.5,0.14059043050128073,2.0327866554753764,0.09958530673394575,-2.0737917792427116,South Sudan,CanESM5
113,10,5.5,0.15123915246507874,2.03151681257052,0.10827936153427271,-2.074476603501326,South Sudan,CanESM5
114,10,6.5,0.17779817037531165,2.0274789080211013,0.1302353570875753,-2.0750417213088377,South Sudan,CanESM5
115,10,7.5,0.17160706786745433,2.025320297969814,0.12467850003975571,-2.072248865797513,South Sudan,CanESM5
116,10,8.5,0.19194819948024752,2.024758309959038,0.1417442103911011,-2.074962299048184,South Sudan,CanESM5
117,10,9.5,0.19177939123671922,2.0262716770638725,0.14142306404827498,-2.0766280042523166,South Sudan,CanESM5
118,10,10.5,0.18810511519763679,2.012304209349333,0.13842470359147677,-2.061984620955493,South Sudan,CanESM5
119,10,11.5,0.19000803690300258,2.0107206692070916,0.13991106302657635,-2.060817643083518,South Sudan,CanESM5
120,11,0.5,0.20467505389604207,0.34810735803723886,0.1072424141705963,-0.4455399977626846,South Sudan,CanESM5
121,11,1.5,0.256223932473005,0.3502100768657829,0.1450509549332179,-0.46138305440557004,South Sudan,CanESM5
122,11,2.5,0.24746894165659628,0.35377605301345827,0.1407012179027123,-0.46054377676734226,South Sudan,CanESM5
123,11,3.5,0.19282265397593273,0.34638000321760104,0.09975907909287939,-0.4394435781006544,South Sudan,CanESM5
124,11,4.5,0.15862777330443373,0.3425661414796518,0.07690003973119913,-0.42429387505288646,South Sudan,CanESM5
125,11,5.5,0.17322234401170675,0.3420733920954755,0.08668662956047092,-0.42860910654671136,South Sudan,CanESM5
126,11,6.5,0.19635005149081675,0.34138848583705195,0.10425461542364363,-0.4334839219042251,South Sudan,CanESM5
127,11,7.5,0.23721855285124027,0.3392906285611537,0.1343914274199411,-0.4421177539924529,South Sudan,CanESM5
128,11,8.5,0.23648873140845045,0.333463110173947,0.13053822934414955,-0.4394136122382479,South Sudan,CanESM5
129,11,9.5,0.2611592997493929,0.3372199899424537,0.15062273478172292,-0.44775655491012367,South Sudan,CanESM5
130,11,10.5,0.2461089254644755,0.34198461631110844,0.1394437864949217,-0.4486497552806622,South Sudan,CanESM5
131,11,11.5,0.2506305818476755,0.34903323714722845,0.14282837098310353,-0.4568354480118004,South Sudan,CanESM5
132,12,0.5,0.08549695894435443,0.00026776150739935456,0.0010438605107110223,-0.08472085994104277,South Sudan,CanESM5
133,12,1.5,0.1289637021534849,0.0004916987932257838,0.008547387708964306,-0.1209080132377464,South Sudan,CanESM5
134,12,2.5,0.16391665636245092,0.0002718217762790894,0.018018440722121026,-0.146170037416609,South Sudan,CanESM5
135,12,3.5,0.1661008931694848,0.00026667238904354735,0.018576556617939832,-0.1477910089405885,South Sudan,CanESM5
136,12,4.5,0.12428184721318947,0.00035496425615482265,0.007640064721131623,-0.11699674674821266,South Sudan,CanESM5
137,12,5.5,0.08970348721122594,0.0002380232308988747,0.0024827850597390734,-0.08745872538238574,South Sudan,CanESM5
138,12,6.5,0.10235296374268692,0.00035576244957191445,0.003800104101163216,-0.09890862209109563,South Sudan,CanESM5
139,12,7.5,0.10746273301079881,0.00039005286722999224,0.005692644848464077,-0.10216014102956472,South Sudan,CanESM5
140,12,8.5,0.13296416368830744,0.00015605296851796223,0.012510967425957625,-0.12060924923086777,South Sudan,CanESM5
141,12,9.5,0.15941153027893143,0.000282795951189964,0.01968778227740444,-0.14000654395271694,South Sudan,CanESM5
142,12,10.5,0.15117350719561656,0.00042893101965204824,0.018418728038718274,-0.13318371017655034,South Sudan,CanESM5
143,12,11.5,0.15465901268465596,0.0004355289806903881,0.020428872455984133,-0.13466566920936224,South Sudan,CanESM5
0,1,0.5,0.016262534439993197,1.0270402976321722,0.02065678856290011,-1.022646043509265,Sri Lanka,CanESM5
1,1,1.5,0.015240696062955522,1.0443710147751595,0.018624722651870186,-1.0409869881862448,Sri Lanka,CanESM5
2,1,2.5,0.011496574437369466,1.042482822821715,0.012288883002670762,-1.0416905142564137,Sri Lanka,CanESM5
3,1,3.5,0.021749650248574576,1.0402357228308616,0.022190512345966983,-1.0397948607334695,Sri Lanka,CanESM5
4,1,4.5,0.02414348167295699,1.0432846560540134,0.025511152125864172,-1.0419169856011063,Sri Lanka,CanESM5
5,1,5.5,0.01710114581039036,1.0470925935986504,0.019825427163656262,-1.0443683122453844,Sri Lanka,CanESM5
6,1,6.5,0.01862681846300735,1.0524296129362996,0.020596992659642564,-1.0504594387396642,Sri Lanka,CanESM5
7,1,7.5,0.01516581210163446,1.0520633587279107,0.013773432259165552,-1.0534557385703796,Sri Lanka,CanESM5
8,1,8.5,0.026454142315413674,1.0506140589529092,0.02373874887570221,-1.0533294523926209,Sri Lanka,CanESM5
9,1,9.5,0.015873735227274588,1.0511333206143396,0.01500066690697233,-1.0520063889346418,Sri Lanka,CanESM5
10,1,10.5,0.01284399711057951,1.0513046247969764,0.01183862698697973,-1.052309994920576,Sri Lanka,CanESM5
11,1,11.5,0.01326221251811813,1.0531454146583825,0.0128256259665362,-1.0535820012099646,Sri Lanka,CanESM5
12,2,0.5,0.019267436827086967,0.9290493592860523,0.02602073691910778,-0.9222960591940316,Sri Lanka,CanESM5
13,2,1.5,0.058180859857883835,0.9318112109407766,0.07137547905689529,-0.9186165917417652,Sri Lanka,CanESM5
14,2,2.5,0.047490971960518664,0.9516454227271293,0.057928649708642733,-0.9412077449790053,Sri Lanka,CanESM5
15,2,3.5,0.03826932838224271,0.953909695404273,0.04508439130178698,-0.9470946324847287,Sri Lanka,CanESM5
16,2,4.5,0.022710297711352318,0.9560227990964524,0.02779661274488126,-0.9509364840629235,Sri Lanka,CanESM5
17,2,5.5,0.03371317345403387,0.9608732147951822,0.04118334957982398,-0.9534030386693919,Sri Lanka,CanESM5
18,2,6.5,0.02135184877512983,0.9610906712378184,0.02751542451295878,-0.9549270954999896,Sri Lanka,CanESM5
19,2,7.5,0.016806902179983443,0.9719168344853341,0.02148286191524084,-0.9672408747500766,Sri Lanka,CanESM5
20,2,8.5,0.029443564251656063,0.9771603418075259,0.03537044803658673,-0.9712334580225953,Sri Lanka,CanESM5
21,2,9.5,0.040867809101043026,0.976096636111453,0.04647471486035412,-0.9704897303521418,Sri Lanka,CanESM5
22,2,10.5,0.020950822190099645,0.9747993995772143,0.02321142837948005,-0.9725387933878338,Sri Lanka,CanESM5
23,2,11.5,0.022377706679327522,0.974796574849625,0.02495863680453707,-0.9722156447244155,Sri Lanka,CanESM5
24,3,0.5,0.041847292767672975,0.7542697786191126,0.046653324303646396,-0.7494637470831391,Sri Lanka,CanESM5
25,3,1.5,0.03397749198784918,0.7523963451749577,0.0381696195887785,-0.7482042175740283,Sri Lanka,CanESM5
26,3,2.5,0.02588911467452081,0.7466858539753789,0.02831140305891585,-0.7442635655909839,Sri Lanka,CanESM5
27,3,3.5,0.02090130910035686,0.7301508222209768,0.02371175763518347,-0.7273403736861501,Sri Lanka,CanESM5
28,3,4.5,0.025222777849761624,0.7302571194571027,0.027845360366590178,-0.7276345369402741,Sri Lanka,CanESM5
29,3,5.5,0.020591072749192595,0.7340202106778941,0.022612924144072406,-0.7319983592830143,Sri Lanka,CanESM5
30,3,6.5,0.028096128097730533,0.7365590658927884,0.029652042045168255,-0.7350031519453506,Sri Lanka,CanESM5
31,3,7.5,0.022033126056005603,0.7392660044417753,0.024126989546696155,-0.7371721409510847,Sri Lanka,CanESM5
32,3,8.5,0.042539510112070786,0.742095053566331,0.04389365389528742,-0.7407409097831144,Sri Lanka,CanESM5
33,3,9.5,0.024560601529873986,0.7433668167334477,0.025302341283308633,-0.7426250769800131,Sri Lanka,CanESM5
34,3,10.5,0.026548276166932804,0.739984532147792,0.027530781042068048,-0.7390020272726568,Sri Lanka,CanESM5
35,3,11.5,0.02630395720039421,0.7430602776190239,0.025197263068767767,-0.7441669717506504,Sri Lanka,CanESM5
36,4,0.5,0.023943526997428473,2.17592799843081,0.030275667284038927,-2.1695958581441994,Sri Lanka,CanESM5
37,4,1.5,0.019492602507989645,2.186094222512148,0.02354107329340442,-2.1820457517267333,Sri Lanka,CanESM5
38,4,2.5,0.028824052285225492,2.174140685725094,0.033648560522579765,-2.1693161774877394,Sri Lanka,CanESM5
39,4,3.5,0.011831047964563631,2.1598076383114773,0.015398404754127733,-2.156240281521913,Sri Lanka,CanESM5
40,4,4.5,0.025214617382602132,2.2492864062641638,0.028452563015882483,-2.2460484606308833,Sri Lanka,CanESM5
41,4,5.5,0.014841688975510903,2.2514722218336596,0.014642505677517575,-2.251671405131653,Sri Lanka,CanESM5
42,4,6.5,0.018907425407838206,2.2599625299365504,0.018960285118560176,-2.259909670225828,Sri Lanka,CanESM5
43,4,7.5,0.012767455985765489,2.272565930723425,0.013411593770315634,-2.2719217929388753,Sri Lanka,CanESM5
44,4,8.5,0.014612362521832071,2.275633428104979,0.013422453423488894,-2.2768233372033224,Sri Lanka,CanESM5
45,4,9.5,0.025165882074476315,2.2765716236107925,0.02391158700122544,-2.2778259186840435,Sri Lanka,CanESM5
46,4,10.5,0.027544233997076728,2.2812542736613834,0.02348852799913331,-2.285309979659327,Sri Lanka,CanESM5
47,4,11.5,0.014457634265269656,2.2805753645509155,0.013945345003102728,-2.281087653813082,Sri Lanka,CanESM5
48,5,0.5,0.009561641062703501,1.1146159619677116,0.007837432013317899,-1.116340171017097,Sri Lanka,CanESM5
49,5,1.5,0.007284843007781207,1.1176525373705875,0.00933201043935076,-1.1156053699390178,Sri Lanka,CanESM5
50,5,2.5,0.015279160237390501,1.1125130319933643,0.015514237856744087,-1.1122779543740107,Sri Lanka,CanESM5
51,5,3.5,0.01844686038622976,1.1136133052481982,0.018899528039202387,-1.1131606375952257,Sri Lanka,CanESM5
52,5,4.5,0.016692005980125664,1.1124949776369806,0.018480669992543747,-1.1107063136245625,Sri Lanka,CanESM5
53,5,5.5,0.018948360153633444,1.141611528616795,0.018664107087524695,-1.1418957816829036,Sri Lanka,CanESM5
54,5,6.5,0.025557425289568964,1.1463517079434342,0.024377644667263512,-1.1475314885657395,Sri Lanka,CanESM5
55,5,7.5,0.008684696706496853,1.144867464499893,0.009058023117111659,-1.1444941380892781,Sri Lanka,CanESM5
56,5,8.5,0.01856304725666655,1.149141564829699,0.017170278039855453,-1.15053433404651,Sri Lanka,CanESM5
57,5,9.5,0.014285509061256427,1.1499818236467754,0.012917217648507668,-1.151350115059524,Sri Lanka,CanESM5
58,5,10.5,0.024263829348202204,1.1498039034044427,0.02337276733404014,-1.1506949654186047,Sri Lanka,CanESM5
59,5,11.5,0.018717849815980573,1.1520746566165452,0.017241460176029608,-1.1535510462564962,Sri Lanka,CanESM5
60,6,0.5,0.24413770380608463,0.5239110055767773,0.21547459903614205,-0.5525741103467199,Sri Lanka,CanESM5
61,6,1.5,0.13883217187251948,0.5062597015700155,0.12104819620925408,-0.5240436772332809,Sri Lanka,CanESM5
62,6,2.5,0.15111192666839984,0.5073225033971508,0.1327619609355865,-0.5256724691299641,Sri Lanka,CanESM5
63,6,3.5,0.18513880054954218,0.5119017768130096,0.16423379578194677,-0.5328067815806049,Sri Lanka,CanESM5
64,6,4.5,0.2320640270389367,0.5196482811552576,0.20702631144914801,-0.5446859967450463,Sri Lanka,CanESM5
65,6,5.5,0.24764770793103236,0.5212336168674927,0.22168554966351647,-0.5471957751350086,Sri Lanka,CanESM5
66,6,6.5,0.22141075732037846,0.5293055964267142,0.19660863638273068,-0.5541077173643619,Sri Lanka,CanESM5
67,6,7.5,0.23182055077826208,0.5295095049638844,0.20711380424730938,-0.554216251494837,Sri Lanka,CanESM5
68,6,8.5,0.21645760353045462,0.5267538807139425,0.19337740010662804,-0.5498340841377691,Sri Lanka,CanESM5
69,6,9.5,0.22080255620349593,0.5232308785939961,0.19682207960226872,-0.5472113551952233,Sri Lanka,CanESM5
70,6,10.5,0.23114852329425206,0.5257126174729908,0.20693413906002145,-0.5499270017072215,Sri Lanka,CanESM5
71,6,11.5,0.22627945809343614,0.5249495651436422,0.2014085613733408,-0.5498204618637375,Sri Lanka,CanESM5
72,7,0.5,0.3158049065651589,0.9799256912126516,0.2488447685697342,-1.0468858292080763,Sri Lanka,CanESM5
73,7,1.5,0.3157242504969038,0.9346398858132977,0.2589492820285271,-0.9914148542816743,Sri Lanka,CanESM5
74,7,2.5,0.2913213693785637,0.9324742500753894,0.2411767326682246,-0.9826188867857285,Sri Lanka,CanESM5
75,7,3.5,0.33685884133161553,0.9414036621830878,0.2837704915317364,-0.994492011982967,Sri Lanka,CanESM5
76,7,4.5,0.37212338766184694,0.950534898336597,0.3138486228324764,-1.0088096631659675,Sri Lanka,CanESM5
77,7,5.5,0.4096384717199245,0.9607476308982756,0.3470429593099698,-1.0233431433082303,Sri Lanka,CanESM5
78,7,6.5,0.3793408539784144,0.9713700780644838,0.3198683079904632,-1.030842624052435,Sri Lanka,CanESM5
79,7,7.5,0.33342861878511604,0.9984555668214566,0.2794337840697852,-1.0524504015367877,Sri Lanka,CanESM5
80,7,8.5,0.3502159945868889,0.9924724355887955,0.29685071270721036,-1.045837717468474,Sri Lanka,CanESM5
81,7,9.5,0.3293924864795935,0.9814965546958192,0.2780866061334959,-1.0328024350419167,Sri Lanka,CanESM5
82,7,10.5,0.30600963985066226,0.9783596437367645,0.25763693029679924,-1.0267323532906276,Sri Lanka,CanESM5
83,7,11.5,0.2885848661345498,0.9769419921621859,0.24098160130038332,-1.0245452569963525,Sri Lanka,CanESM5
84,8,0.5,0.17391565171258067,1.4355080133178932,0.13472386302658662,-1.474699802003887,Sri Lanka,CanESM5
85,8,1.5,0.15603078066292883,1.3538845827512773,0.12080692599250062,-1.3891084374217055,Sri Lanka,CanESM5
86,8,2.5,0.13510731345889362,1.3341675987362351,0.10284042221663107,-1.3664344899784977,Sri Lanka,CanESM5
87,8,3.5,0.14825989424364247,1.3455004688646925,0.11661143012089033,-1.3771489329874447,Sri Lanka,CanESM5
88,8,4.5,0.1576893273166585,1.3491723951266734,0.12480166432783783,-1.382060058115494,Sri Lanka,CanESM5
89,8,5.5,0.14059785018614918,1.3553772435526723,0.1084793936763492,-1.3874957000624724,Sri Lanka,CanESM5
90,8,6.5,0.16600404447152606,1.3626815686459715,0.13169641707737792,-1.3969891960401197,Sri Lanka,CanESM5
91,8,7.5,0.1429478573321908,1.3714039926200865,0.1107976954580632,-1.403554154494214,Sri Lanka,CanESM5
92,8,8.5,0.1505574368155161,1.3638071161799374,0.11859611467906042,-1.3957684383163929,Sri Lanka,CanESM5
93,8,9.5,0.1644409856325807,1.355239062453444,0.13110347785085474,-1.38857657023517,Sri Lanka,CanESM5
94,8,10.5,0.13589030985011258,1.346564685657257,0.10705094083529143,-1.3754040546720783,Sri Lanka,CanESM5
95,8,11.5,0.12331294349938215,1.3368438827451419,0.09566065831270514,-1.364496167931819,Sri Lanka,CanESM5
96,9,0.5,0.25180924583876774,1.8846531757627503,0.21970264622936947,-1.9167597753721488,Sri Lanka,CanESM5
97,9,1.5,0.24501444069915937,1.850577264658807,0.2122728030738123,-1.883318902284154,Sri Lanka,CanESM5
98,9,2.5,0.23795986159028448,1.881529596448108,0.20564275192018827,-1.913846706118204,Sri Lanka,CanESM5
