,latitude,longitude,date of prediction,lead time,predicted precip,time,precip
19967,7.0,81.0,2008-06-01,11.5,6.779274,2009-05-01,188.2661
19968,7.0,81.0,2008-07-01,0.5,8.8419895,2008-07-01,219.40762
19969,7.0,81.0,2008-07-01,1.5,8.270334,2008-08-01,183.25208
19970,7.0,81.0,2008-07-01,2.5,6.616309,2008-09-01,96.17306
19971,7.0,81.0,2008-07-01,3.5,8.811186,2008-10-01,241.39345
19972,7.0,81.0,2008-07-01,4.5,9.546136,2008-11-01,245.46939
19973,7.0,81.0,2008-07-01,5.5,6.9746256,2008-12-01,100.99161
19974,7.0,81.0,2008-07-01,6.5,2.3994176,2009-01-01,37.06978
19975,7.0,81.0,2008-07-01,7.5,1.8008883,2009-02-01,15.216068
19976,7.0,81.0,2008-07-01,8.5,3.0126495,2009-03-01,493.21323
19977,7.0,81.0,2008-07-01,9.5,7.8075094,2009-04-01,187.86661
19978,7.0,81.0,2008-07-01,10.5,8.126055,2009-05-01,188.2661
19979,7.0,81.0,2008-07-01,11.5,7.038253,2009-06-01,214.31592
19980,7.0,81.0,2008-08-01,0.5,6.666915,2008-08-01,183.25208
19981,7.0,81.0,2008-08-01,1.5,4.2040515,2008-09-01,96.17306
19982,7.0,81.0,2008-08-01,2.5,7.3606195,2008-10-01,241.39345
19983,7.0,81.0,2008-08-01,3.5,11.068614,2008-11-01,245.46939
19984,7.0,81.0,2008-08-01,4.5,4.6759257,2008-12-01,100.99161
19985,7.0,81.0,2008-08-01,5.5,2.3349292,2009-01-01,37.06978
19986,7.0,81.0,2008-08-01,6.5,1.416174,2009-02-01,15.216068
19987,7.0,81.0,2008-08-01,7.5,3.4864109,2009-03-01,493.21323
19988,7.0,81.0,2008-08-01,8.5,6.783109,2009-04-01,187.86661
19989,7.0,81.0,2008-08-01,9.5,7.8392234,2009-05-01,188.2661
19990,7.0,81.0,2008-08-01,10.5,7.143586,2009-06-01,214.31592
19991,7.0,81.0,2008-08-01,11.5,6.1411138,2009-07-01,163.70953
19992,7.0,81.0,2008-09-01,0.5,4.076955,2008-09-01,96.17306
19993,7.0,81.0,2008-09-01,1.5,6.275872,2008-10-01,241.39345
19994,7.0,81.0,2008-09-01,2.5,8.7224045,2008-11-01,245.46939
19995,7.0,81.0,2008-09-01,3.5,6.122171,2008-12-01,100.99161
19996,7.0,81.0,2008-09-01,4.5,1.906937,2009-01-01,37.06978
19997,7.0,81.0,2008-09-01,5.5,1.5427953,2009-02-01,15.216068
19998,7.0,81.0,2008-09-01,6.5,4.0711174,2009-03-01,493.21323
19999,7.0,81.0,2008-09-01,7.5,7.5251336,2009-04-01,187.86661
20000,7.0,81.0,2008-09-01,8.5,6.543603,2009-05-01,188.2661
20001,7.0,81.0,2008-09-01,9.5,6.834984,2009-06-01,214.31592
20002,7.0,81.0,2008-09-01,10.5,5.6838427,2009-07-01,163.70953
20003,7.0,81.0,2008-09-01,11.5,4.6314306,2009-08-01,259.968
20004,7.0,81.0,2008-10-01,0.5,7.935641,2008-10-01,241.39345
20005,7.0,81.0,2008-10-01,1.5,10.205473,2008-11-01,245.46939
20006,7.0,81.0,2008-10-01,2.5,7.237073,2008-12-01,100.99161
20007,7.0,81.0,2008-10-01,3.5,3.9608026,2009-01-01,37.06978
20008,7.0,81.0,2008-10-01,4.5,3.1832929,2009-02-01,15.216068
20009,7.0,81.0,2008-10-01,5.5,4.4749155,2009-03-01,493.21323
20010,7.0,81.0,2008-10-01,6.5,8.040507,2009-04-01,187.86661
20011,7.0,81.0,2008-10-01,7.5,7.1829367,2009-05-01,188.2661
20012,7.0,81.0,2008-10-01,8.5,6.9983125,2009-06-01,214.31592
20013,7.0,81.0,2008-10-01,9.5,5.842323,2009-07-01,163.70953
20014,7.0,81.0,2008-10-01,10.5,4.764043,2009-08-01,259.968
20015,7.0,81.0,2008-10-01,11.5,3.0134342,2009-09-01,171.45193
20016,7.0,81.0,2008-11-01,0.5,8.199608,2008-11-01,245.46939
20017,7.0,81.0,2008-11-01,1.5,9.654173,2008-12-01,100.99161
20018,7.0,81.0,2008-11-01,2.5,4.476292,2009-01-01,37.06978
20019,7.0,81.0,2008-11-01,3.5,3.4212723,2009-02-01,15.216068
20020,7.0,81.0,2008-11-01,4.5,4.220029,2009-03-01,493.21323
20021,7.0,81.0,2008-11-01,5.5,6.556347,2009-04-01,187.86661
20022,7.0,81.0,2008-11-01,6.5,7.0659714,2009-05-01,188.2661
20023,7.0,81.0,2008-11-01,7.5,7.574669,2009-06-01,214.31592
20024,7.0,81.0,2008-11-01,8.5,6.1403,2009-07-01,163.70953
20025,7.0,81.0,2008-11-01,9.5,4.8397317,2009-08-01,259.968
20026,7.0,81.0,2008-11-01,10.5,3.6164536,2009-09-01,171.45193
20027,7.0,81.0,2008-11-01,11.5,7.33301,2009-10-01,208.08887
20028,7.0,81.0,2008-12-01,0.5,6.3122206,2008-12-01,100.99161
20029,7.0,81.0,2008-12-01,1.5,2.7779813,2009-01-01,37.06978
20030,7.0,81.0,2008-12-01,2.5,3.113109,2009-02-01,15.216068
20031,7.0,81.0,2008-12-01,3.5,3.838044,2009-03-01,493.21323
20032,7.0,81.0,2008-12-01,4.5,6.6947412,2009-04-01,187.86661
20033,7.0,81.0,2008-12-01,5.5,7.5755205,2009-05-01,188.2661
20034,7.0,81.0,2008-12-01,6.5,7.87617,2009-06-01,214.31592
20035,7.0,81.0,2008-12-01,7.5,5.4908175,2009-07-01,163.70953
20036,7.0,81.0,2008-12-01,8.5,4.92086,2009-08-01,259.968
20037,7.0,81.0,2008-12-01,9.5,3.9100995,2009-09-01,171.45193
20038,7.0,81.0,2008-12-01,10.5,7.7347856,2009-10-01,208.08887
20039,7.0,81.0,2008-12-01,11.5,8.657468,2009-11-01,525.7918
20040,7.0,81.0,2009-01-01,0.5,1.9473217,2009-01-01,37.06978
20041,7.0,81.0,2009-01-01,1.5,2.8560224,2009-02-01,15.216068
20042,7.0,81.0,2009-01-01,2.5,2.6078632,2009-03-01,493.21323
20043,7.0,81.0,2009-01-01,3.5,7.3784494,2009-04-01,187.86661
20044,7.0,81.0,2009-01-01,4.5,7.080845,2009-05-01,188.2661
20045,7.0,81.0,2009-01-01,5.5,7.065004,2009-06-01,214.31592
20046,7.0,81.0,2009-01-01,6.5,6.4504137,2009-07-01,163.70953
20047,7.0,81.0,2009-01-01,7.5,5.607652,2009-08-01,259.968
20048,7.0,81.0,2009-01-01,8.5,3.8342507,2009-09-01,171.45193
20049,7.0,81.0,2009-01-01,9.5,7.4262934,2009-10-01,208.08887
20050,7.0,81.0,2009-01-01,10.5,11.342672,2009-11-01,525.7918
20051,7.0,81.0,2009-01-01,11.5,5.58385,2009-12-01,194.90247
20052,7.0,81.0,2009-02-01,0.5,1.4636115,2009-02-01,15.216068
20053,7.0,81.0,2009-02-01,1.5,3.7755952,2009-03-01,493.21323
20054,7.0,81.0,2009-02-01,2.5,7.341071,2009-04-01,187.86661
20055,7.0,81.0,2009-02-01,3.5,7.258535,2009-05-01,188.2661
20056,7.0,81.0,2009-02-01,4.5,6.7277374,2009-06-01,214.31592
20057,7.0,81.0,2009-02-01,5.5,6.83238,2009-07-01,163.70953
20058,7.0,81.0,2009-02-01,6.5,5.313166,2009-08-01,259.968
20059,7.0,81.0,2009-02-01,7.5,5.101122,2009-09-01,171.45193
20060,7.0,81.0,2009-02-01,8.5,6.8470407,2009-10-01,208.08887
20061,7.0,81.0,2009-02-01,9.5,9.436617,2009-11-01,525.7918
20062,7.0,81.0,2009-02-01,10.5,4.863296,2009-12-01,194.90247
20063,7.0,81.0,2009-02-01,11.5,2.816902,2010-01-01,100.07303
20064,7.0,81.0,2009-03-01,0.5,6.2525415,2009-03-01,493.21323
20065,7.0,81.0,2009-03-01,1.5,6.601903,2009-04-01,187.86661
20066,7.0,81.0,2009-03-01,2.5,5.9796963,2009-05-01,188.2661
20067,7.0,81.0,2009-03-01,3.5,7.0242333,2009-06-01,214.31592
20068,7.0,81.0,2009-03-01,4.5,5.9959974,2009-07-01,163.70953
20069,7.0,81.0,2009-03-01,5.5,5.303769,2009-08-01,259.968
20070,7.0,81.0,2009-03-01,6.5,3.8374565,2009-09-01,171.45193
20071,7.0,81.0,2009-03-01,7.5,7.735636,2009-10-01,208.08887
20072,7.0,81.0,2009-03-01,8.5,9.411145,2009-11-01,525.7918
20073,7.0,81.0,2009-03-01,9.5,5.6554418,2009-12-01,194.90247
20074,7.0,81.0,2009-03-01,10.5,3.0514815,2010-01-01,100.07303
20075,7.0,81.0,2009-03-01,11.5,2.7237406,2010-02-01,58.244072
20076,7.0,81.0,2009-04-01,0.5,7.9510193,2009-04-01,187.86661
20077,7.0,81.0,2009-04-01,1.5,4.485566,2009-05-01,188.2661
20078,7.0,81.0,2009-04-01,2.5,6.165472,2009-06-01,214.31592
20079,7.0,81.0,2009-04-01,3.5,5.7622647,2009-07-01,163.70953
20080,7.0,81.0,2009-04-01,4.5,3.5462334,2009-08-01,259.968
20081,7.0,81.0,2009-04-01,5.5,3.8456948,2009-09-01,171.45193
20082,7.0,81.0,2009-04-01,6.5,7.5493913,2009-10-01,208.08887
20083,7.0,81.0,2009-04-01,7.5,8.613974,2009-11-01,525.7918
20084,7.0,81.0,2009-04-01,8.5,5.9328656,2009-12-01,194.90247
20085,7.0,81.0,2009-04-01,9.5,3.1879468,2010-01-01,100.07303
20086,7.0,81.0,2009-04-01,10.5,2.6774325,2010-02-01,58.244072
20087,7.0,81.0,2009-04-01,11.5,3.8762937,2010-03-01,167.05043
20088,7.0,81.0,2009-05-01,0.5,4.982166,2009-05-01,188.2661
20089,7.0,81.0,2009-05-01,1.5,6.8512664,2009-06-01,214.31592
20090,7.0,81.0,2009-05-01,2.5,5.3440437,2009-07-01,163.70953
20091,7.0,81.0,2009-05-01,3.5,3.7465243,2009-08-01,259.968
20092,7.0,81.0,2009-05-01,4.5,2.907079,2009-09-01,171.45193
20093,7.0,81.0,2009-05-01,5.5,6.1271405,2009-10-01,208.08887
20094,7.0,81.0,2009-05-01,6.5,9.542703,2009-11-01,525.7918
20095,7.0,81.0,2009-05-01,7.5,5.2559333,2009-12-01,194.90247
20096,7.0,81.0,2009-05-01,8.5,1.8215355,2010-01-01,100.07303
20097,7.0,81.0,2009-05-01,9.5,3.2927976,2010-02-01,58.244072
20098,7.0,81.0,2009-05-01,10.5,3.0271313,2010-03-01,167.05043
20099,7.0,81.0,2009-05-01,11.5,8.158718,2010-04-01,328.0403
20100,7.0,81.0,2009-06-01,0.5,5.0304956,2009-06-01,214.31592
20101,7.0,81.0,2009-06-01,1.5,4.384188,2009-07-01,163.70953
20102,7.0,81.0,2009-06-01,2.5,4.707562,2009-08-01,259.968
20103,7.0,81.0,2009-06-01,3.5,3.5579934,2009-09-01,171.45193
20104,7.0,81.0,2009-06-01,4.5,6.6072783,2009-10-01,208.08887
20105,7.0,81.0,2009-06-01,5.5,8.982637,2009-11-01,525.7918
20106,7.0,81.0,2009-06-01,6.5,4.4057207,2009-12-01,194.90247
20107,7.0,81.0,2009-06-01,7.5,2.901053,2010-01-01,100.07303
20108,7.0,81.0,2009-06-01,8.5,1.9888494,2010-02-01,58.244072
20109,7.0,81.0,2009-06-01,9.5,3.3077323,2010-03-01,167.05043
20110,7.0,81.0,2009-06-01,10.5,6.6814895,2010-04-01,328.0403
20111,7.0,81.0,2009-06-01,11.5,7.2400084,2010-05-01,175.63283
20112,7.0,81.0,2009-07-01,0.5,3.847641,2009-07-01,163.70953
20113,7.0,81.0,2009-07-01,1.5,2.4589033,2009-08-01,259.968
20114,7.0,81.0,2009-07-01,2.5,2.1266327,2009-09-01,171.45193
20115,7.0,81.0,2009-07-01,3.5,6.4479156,2009-10-01,208.08887
20116,7.0,81.0,2009-07-01,4.5,8.584541,2009-11-01,525.7918
20117,7.0,81.0,2009-07-01,5.5,8.145479,2009-12-01,194.90247
20118,7.0,81.0,2009-07-01,6.5,2.8707182,2010-01-01,100.07303
20119,7.0,81.0,2009-07-01,7.5,2.1768806,2010-02-01,58.244072
20120,7.0,81.0,2009-07-01,8.5,4.051077,2010-03-01,167.05043
20121,7.0,81.0,2009-07-01,9.5,6.934696,2010-04-01,328.0403
20122,7.0,81.0,2009-07-01,10.5,7.858171,2010-05-01,175.63283
20123,7.0,81.0,2009-07-01,11.5,6.3726754,2010-06-01,331.7258
20124,7.0,81.0,2009-08-01,0.5,1.982271,2009-08-01,259.968
20125,7.0,81.0,2009-08-01,1.5,1.4646704,2009-09-01,171.45193
20126,7.0,81.0,2009-08-01,2.5,6.3220406,2009-10-01,208.08887
20127,7.0,81.0,2009-08-01,3.5,8.651472,2009-11-01,525.7918
20128,7.0,81.0,2009-08-01,4.5,5.270973,2009-12-01,194.90247
20129,7.0,81.0,2009-08-01,5.5,1.6991227,2010-01-01,100.07303
20130,7.0,81.0,2009-08-01,6.5,1.639621,2010-02-01,58.244072
20131,7.0,81.0,2009-08-01,7.5,2.8791823,2010-03-01,167.05043
20132,7.0,81.0,2009-08-01,8.5,6.3826494,2010-04-01,328.0403
20133,7.0,81.0,2009-08-01,9.5,8.138422,2010-05-01,175.63283
20134,7.0,81.0,2009-08-01,10.5,5.8403425,2010-06-01,331.7258
20135,7.0,81.0,2009-08-01,11.5,6.4144797,2010-07-01,231.58163
20136,7.0,81.0,2009-09-01,0.5,3.110716,2009-09-01,171.45193
20137,7.0,81.0,2009-09-01,1.5,6.1253753,2009-10-01,208.08887
20138,7.0,81.0,2009-09-01,2.5,9.592565,2009-11-01,525.7918
20139,7.0,81.0,2009-09-01,3.5,6.2945776,2009-12-01,194.90247
20140,7.0,81.0,2009-09-01,4.5,3.0952063,2010-01-01,100.07303
20141,7.0,81.0,2009-09-01,5.5,1.4191012,2010-02-01,58.244072
20142,7.0,81.0,2009-09-01,6.5,3.0329673,2010-03-01,167.05043
20143,7.0,81.0,2009-09-01,7.5,6.762441,2010-04-01,328.0403
20144,7.0,81.0,2009-09-01,8.5,7.8674803,2010-05-01,175.63283
20145,7.0,81.0,2009-09-01,9.5,6.942797,2010-06-01,331.7258
20146,7.0,81.0,2009-09-01,10.5,6.4116335,2010-07-01,231.58163
20147,7.0,81.0,2009-09-01,11.5,5.93926,2010-08-01,225.60376
20148,7.0,81.0,2009-10-01,0.5,4.6473393,2009-10-01,208.08887
20149,7.0,81.0,2009-10-01,1.5,9.505922,2009-11-01,525.7918
20150,7.0,81.0,2009-10-01,2.5,5.891286,2009-12-01,194.90247
20151,7.0,81.0,2009-10-01,3.5,1.1333145,2010-01-01,100.07303
20152,7.0,81.0,2009-10-01,4.5,2.3680217,2010-02-01,58.244072
20153,7.0,81.0,2009-10-01,5.5,3.9142385,2010-03-01,167.05043
20154,7.0,81.0,2009-10-01,6.5,7.3308396,2010-04-01,328.0403
20155,7.0,81.0,2009-10-01,7.5,6.8970094,2010-05-01,175.63283
20156,7.0,81.0,2009-10-01,8.5,6.522828,2010-06-01,331.7258
20157,7.0,81.0,2009-10-01,9.5,6.6875014,2010-07-01,231.58163
20158,7.0,81.0,2009-10-01,10.5,6.6692095,2010-08-01,225.60376
20159,7.0,81.0,2009-10-01,11.5,5.8084717,2010-09-01,242.7472
20160,7.0,81.0,2009-11-01,0.5,11.749307,2009-11-01,525.7918
20161,7.0,81.0,2009-11-01,1.5,5.7538943,2009-12-01,194.90247
20162,7.0,81.0,2009-11-01,2.5,2.3949904,2010-01-01,100.07303
20163,7.0,81.0,2009-11-01,3.5,2.1385713,2010-02-01,58.244072
20164,7.0,81.0,2009-11-01,4.5,4.0268884,2010-03-01,167.05043
20165,7.0,81.0,2009-11-01,5.5,7.010511,2010-04-01,328.0403
20166,7.0,81.0,2009-11-01,6.5,8.457257,2010-05-01,175.63283
20167,7.0,81.0,2009-11-01,7.5,7.3759336,2010-06-01,331.7258
20168,7.0,81.0,2009-11-01,8.5,7.3944144,2010-07-01,231.58163
20169,7.0,81.0,2009-11-01,9.5,5.895604,2010-08-01,225.60376
20170,7.0,81.0,2009-11-01,10.5,5.5299907,2010-09-01,242.7472
20171,7.0,81.0,2009-11-01,11.5,7.02963,2010-10-01,262.45926
20172,7.0,81.0,2009-12-01,0.5,5.7532763,2009-12-01,194.90247
20173,7.0,81.0,2009-12-01,1.5,4.391093,2010-01-01,100.07303
20174,7.0,81.0,2009-12-01,2.5,1.5808326,2010-02-01,58.244072
20175,7.0,81.0,2009-12-01,3.5,3.3020554,2010-03-01,167.05043
20176,7.0,81.0,2009-12-01,4.5,6.6836357,2010-04-01,328.0403
20177,7.0,81.0,2009-12-01,5.5,7.9366198,2010-05-01,175.63283
20178,7.0,81.0,2009-12-01,6.5,6.634506,2010-06-01,331.7258
20179,7.0,81.0,2009-12-01,7.5,6.7659264,2010-07-01,231.58163
20180,7.0,81.0,2009-12-01,8.5,5.513169,2010-08-01,225.60376
20181,7.0,81.0,2009-12-01,9.5,4.8180127,2010-09-01,242.7472
20182,7.0,81.0,2009-12-01,10.5,6.81862,2010-10-01,262.45926
20183,7.0,81.0,2009-12-01,11.5,9.602641,2010-11-01,556.62726
20184,7.0,81.0,2010-01-01,0.5,4.7112823,2010-01-01,100.07303
20185,7.0,81.0,2010-01-01,1.5,2.6753566,2010-02-01,58.244072
20186,7.0,81.0,2010-01-01,2.5,3.7800388,2010-03-01,167.05043
20187,7.0,81.0,2010-01-01,3.5,6.2436647,2010-04-01,328.0403
20188,7.0,81.0,2010-01-01,4.5,8.473003,2010-05-01,175.63283
20189,7.0,81.0,2010-01-01,5.5,7.6888328,2010-06-01,331.7258
20190,7.0,81.0,2010-01-01,6.5,6.9298463,2010-07-01,231.58163
20191,7.0,81.0,2010-01-01,7.5,5.474973,2010-08-01,225.60376
20192,7.0,81.0,2010-01-01,8.5,4.2607293,2010-09-01,242.7472
20193,7.0,81.0,2010-01-01,9.5,7.385572,2010-10-01,262.45926
20194,7.0,81.0,2010-01-01,10.5,9.87268,2010-11-01,556.62726
20195,7.0,81.0,2010-01-01,11.5,7.1190004,2010-12-01,316.51373
20196,7.0,81.0,2010-02-01,0.5,1.802623,2010-02-01,58.244072
20197,7.0,81.0,2010-02-01,1.5,4.10077,2010-03-01,167.05043
20198,7.0,81.0,2010-02-01,2.5,7.2365522,2010-04-01,328.0403
20199,7.0,81.0,2010-02-01,3.5,8.21319,2010-05-01,175.63283
20200,7.0,81.0,2010-02-01,4.5,7.138841,2010-06-01,331.7258
20201,7.0,81.0,2010-02-01,5.5,7.162538,2010-07-01,231.58163
20202,7.0,81.0,2010-02-01,6.5,5.7323728,2010-08-01,225.60376
20203,7.0,81.0,2010-02-01,7.5,4.171666,2010-09-01,242.7472
20204,7.0,81.0,2010-02-01,8.5,7.1847825,2010-10-01,262.45926
20205,7.0,81.0,2010-02-01,9.5,7.555014,2010-11-01,556.62726
20206,7.0,81.0,2010-02-01,10.5,3.5966744,2010-12-01,316.51373
20207,7.0,81.0,2010-02-01,11.5,3.315564,2011-01-01,259.15262
20208,7.0,81.0,2010-03-01,0.5,3.595393,2010-03-01,167.05043
20209,7.0,81.0,2010-03-01,1.5,8.459272,2010-04-01,328.0403
20210,7.0,81.0,2010-03-01,2.5,7.4546595,2010-05-01,175.63283
20211,7.0,81.0,2010-03-01,3.5,6.944146,2010-06-01,331.7258
20212,7.0,81.0,2010-03-01,4.5,6.3540974,2010-07-01,231.58163
20213,7.0,81.0,2010-03-01,5.5,5.4514,2010-08-01,225.60376
20214,7.0,81.0,2010-03-01,6.5,4.494515,2010-09-01,242.7472
20215,7.0,81.0,2010-03-01,7.5,7.999751,2010-10-01,262.45926
20216,7.0,81.0,2010-03-01,8.5,9.013848,2010-11-01,556.62726
20217,7.0,81.0,2010-03-01,9.5,4.338821,2010-12-01,316.51373
20218,7.0,81.0,2010-03-01,10.5,3.4113503,2011-01-01,259.15262
20219,7.0,81.0,2010-03-01,11.5,2.5665133,2011-02-01,317.5304
20220,7.0,81.0,2010-04-01,0.5,9.350364,2010-04-01,328.0403
20221,7.0,81.0,2010-04-01,1.5,9.172028,2010-05-01,175.63283
20222,7.0,81.0,2010-04-01,2.5,7.5472975,2010-06-01,331.7258
20223,7.0,81.0,2010-04-01,3.5,7.0097466,2010-07-01,231.58163
20224,7.0,81.0,2010-04-01,4.5,6.5720215,2010-08-01,225.60376
20225,7.0,81.0,2010-04-01,5.5,4.696092,2010-09-01,242.7472
20226,7.0,81.0,2010-04-01,6.5,6.5220222,2010-10-01,262.45926
20227,7.0,81.0,2010-04-01,7.5,8.558187,2010-11-01,556.62726
20228,7.0,81.0,2010-04-01,8.5,6.779648,2010-12-01,316.51373
20229,7.0,81.0,2010-04-01,9.5,2.4193075,2011-01-01,259.15262
20230,7.0,81.0,2010-04-01,10.5,2.2794662,2011-02-01,317.5304
20231,7.0,81.0,2010-04-01,11.5,3.0246625,2011-03-01,225.84332
20232,7.0,81.0,2010-05-01,0.5,9.686989,2010-05-01,175.63283
20233,7.0,81.0,2010-05-01,1.5,8.5336075,2010-06-01,331.7258
20234,7.0,81.0,2010-05-01,2.5,7.7134466,2010-07-01,231.58163
20235,7.0,81.0,2010-05-01,3.5,6.383239,2010-08-01,225.60376
20236,7.0,81.0,2010-05-01,4.5,4.946824,2010-09-01,242.7472
20237,7.0,81.0,2010-05-01,5.5,7.486253,2010-10-01,262.45926
20238,7.0,81.0,2010-05-01,6.5,8.799388,2010-11-01,556.62726
20239,7.0,81.0,2010-05-01,7.5,5.694441,2010-12-01,316.51373
20240,7.0,81.0,2010-05-01,8.5,2.3355184,2011-01-01,259.15262
20241,7.0,81.0,2010-05-01,9.5,1.7526696,2011-02-01,317.5304
20242,7.0,81.0,2010-05-01,10.5,3.8376083,2011-03-01,225.84332
20243,7.0,81.0,2010-05-01,11.5,8.162563,2011-04-01,430.2785
20244,7.0,81.0,2010-06-01,0.5,7.028289,2010-06-01,331.7258
20245,7.0,81.0,2010-06-01,1.5,6.7166076,2010-07-01,231.58163
20246,7.0,81.0,2010-06-01,2.5,5.678032,2010-08-01,225.60376
20247,7.0,81.0,2010-06-01,3.5,5.1143556,2010-09-01,242.7472
20248,7.0,81.0,2010-06-01,4.5,6.56446,2010-10-01,262.45926
20249,7.0,81.0,2010-06-01,5.5,9.418444,2010-11-01,556.62726
20250,7.0,81.0,2010-06-01,6.5,6.4249635,2010-12-01,316.51373
20251,7.0,81.0,2010-06-01,7.5,3.813702,2011-01-01,259.15262
20252,7.0,81.0,2010-06-01,8.5,4.0208044,2011-02-01,317.5304
20253,7.0,81.0,2010-06-01,9.5,4.3981886,2011-03-01,225.84332
20254,7.0,81.0,2010-06-01,10.5,6.3193417,2011-04-01,430.2785
20255,7.0,81.0,2010-06-01,11.5,7.005931,2011-05-01,131.26584
20256,7.0,81.0,2010-07-01,0.5,5.7956157,2010-07-01,231.58163
20257,7.0,81.0,2010-07-01,1.5,3.9862964,2010-08-01,225.60376
20258,7.0,81.0,2010-07-01,2.5,3.678381,2010-09-01,242.7472
20259,7.0,81.0,2010-07-01,3.5,5.7929792,2010-10-01,262.45926
20260,7.0,81.0,2010-07-01,4.5,11.072935,2010-11-01,556.62726
20261,7.0,81.0,2010-07-01,5.5,5.4700656,2010-12-01,316.51373
20262,7.0,81.0,2010-07-01,6.5,3.2620327,2011-01-01,259.15262
20263,7.0,81.0,2010-07-01,7.5,2.332111,2011-02-01,317.5304
20264,7.0,81.0,2010-07-01,8.5,3.4626465,2011-03-01,225.84332
20265,7.0,81.0,2010-07-01,9.5,8.085525,2011-04-01,430.2785
20266,7.0,81.0,2010-07-01,10.5,7.524743,2011-05-01,131.26584
20267,7.0,81.0,2010-07-01,11.5,7.52969,2011-06-01,119.23303
20268,7.0,81.0,2010-08-01,0.5,2.663506,2010-08-01,225.60376
20269,7.0,81.0,2010-08-01,1.5,3.7744987,2010-09-01,242.7472
20270,7.0,81.0,2010-08-01,2.5,6.873929,2010-10-01,262.45926
20271,7.0,81.0,2010-08-01,3.5,11.496603,2010-11-01,556.62726
20272,7.0,81.0,2010-08-01,4.5,5.0572104,2010-12-01,316.51373
20273,7.0,81.0,2010-08-01,5.5,3.2041016,2011-01-01,259.15262
20274,7.0,81.0,2010-08-01,6.5,2.8611827,2011-02-01,317.5304
20275,7.0,81.0,2010-08-01,7.5,3.9181466,2011-03-01,225.84332
20276,7.0,81.0,2010-08-01,8.5,7.5130653,2011-04-01,430.2785
20277,7.0,81.0,2010-08-01,9.5,6.504252,2011-05-01,131.26584
20278,7.0,81.0,2010-08-01,10.5,7.3727484,2011-06-01,119.23303
20279,7.0,81.0,2010-08-01,11.5,5.8818345,2011-07-01,143.08215
20280,7.0,81.0,2010-09-01,0.5,3.061902,2010-09-01,242.7472
20281,7.0,81.0,2010-09-01,1.5,5.157203,2010-10-01,262.45926
20282,7.0,81.0,2010-09-01,2.5,8.83958,2010-11-01,556.62726
20283,7.0,81.0,2010-09-01,3.5,8.545688,2010-12-01,316.51373
20284,7.0,81.0,2010-09-01,4.5,2.5291889,2011-01-01,259.15262
20285,7.0,81.0,2010-09-01,5.5,3.040212,2011-02-01,317.5304
20286,7.0,81.0,2010-09-01,6.5,4.7892976,2011-03-01,225.84332
20287,7.0,81.0,2010-09-01,7.5,8.881208,2011-04-01,430.2785
20288,7.0,81.0,2010-09-01,8.5,8.930975,2011-05-01,131.26584
20289,7.0,81.0,2010-09-01,9.5,6.1235485,2011-06-01,119.23303
20290,7.0,81.0,2010-09-01,10.5,4.6273203,2011-07-01,143.08215
20291,7.0,81.0,2010-09-01,11.5,4.212789,2011-08-01,155.31996
20292,7.0,81.0,2010-10-01,0.5,6.345593,2010-10-01,262.45926
20293,7.0,81.0,2010-10-01,1.5,7.497557,2010-11-01,556.62726
20294,7.0,81.0,2010-10-01,2.5,5.8670745,2010-12-01,316.51373
20295,7.0,81.0,2010-10-01,3.5,3.0534406,2011-01-01,259.15262
20296,7.0,81.0,2010-10-01,4.5,2.1413963,2011-02-01,317.5304
20297,7.0,81.0,2010-10-01,5.5,5.5571713,2011-03-01,225.84332
20298,7.0,81.0,2010-10-01,6.5,8.028132,2011-04-01,430.2785
20299,7.0,81.0,2010-10-01,7.5,7.6489553,2011-05-01,131.26584
20300,7.0,81.0,2010-10-01,8.5,6.5972342,2011-06-01,119.23303
20301,7.0,81.0,2010-10-01,9.5,5.186583,2011-07-01,143.08215
20302,7.0,81.0,2010-10-01,10.5,4.082122,2011-08-01,155.31996
20303,7.0,81.0,2010-10-01,11.5,3.0966668,2011-09-01,211.2429
20304,7.0,81.0,2010-11-01,0.5,11.042383,2010-11-01,556.62726
20305,7.0,81.0,2010-11-01,1.5,4.2399626,2010-12-01,316.51373
20306,7.0,81.0,2010-11-01,2.5,3.665184,2011-01-01,259.15262
20307,7.0,81.0,2010-11-01,3.5,3.0610232,2011-02-01,317.5304
20308,7.0,81.0,2010-11-01,4.5,4.8736844,2011-03-01,225.84332
20309,7.0,81.0,2010-11-01,5.5,7.5806146,2011-04-01,430.2785
20310,7.0,81.0,2010-11-01,6.5,7.893055,2011-05-01,131.26584
20311,7.0,81.0,2010-11-01,7.5,6.2157984,2011-06-01,119.23303
20312,7.0,81.0,2010-11-01,8.5,5.7813168,2011-07-01,143.08215
20313,7.0,81.0,2010-11-01,9.5,4.8910017,2011-08-01,155.31996
20314,7.0,81.0,2010-11-01,10.5,3.8035736,2011-09-01,211.2429
20315,7.0,81.0,2010-11-01,11.5,5.9196873,2011-10-01,353.82224
20316,7.0,81.0,2010-12-01,0.5,10.537852,2010-12-01,316.51373
20317,7.0,81.0,2010-12-01,1.5,2.8228726,2011-01-01,259.15262
20318,7.0,81.0,2010-12-01,2.5,1.8518366,2011-02-01,317.5304
20319,7.0,81.0,2010-12-01,3.5,5.3409433,2011-03-01,225.84332
